name,longitude,latitude
Sushi Marché,2.271067,48.8467056
Chaumette,2.2773159,48.8512738
Domino's,2.3868742,48.8414876
Porta da Selva,2.383664,48.8453467
L'Empire du ravioli - 饺子帝国,2.3592094,48.8369417
Mansouria,2.3837511,48.8513298
Happy Days Diner,2.3574684,48.8765522
Alba,2.2731244,48.8574795
La Grande Cascade,2.2404388,48.8626372
McDonald's,2.2920818,48.885445
Hwarang,2.3505844,48.8361873
Les 3 Frères,2.3535772,48.8875899
Navel,2.3523362,48.8875654
Brasserie Moliteuil,2.2577704,48.8452233
Aux Trois Obus,2.2571545,48.8385588
Le Pavillon de Jade,2.2652749,48.8403523
Iannello,2.2655127,48.8402456
Le Dôme du Marais,2.3578986,48.8592147
Burger King,2.3978367,48.8477882
Le Pop-up du Label,2.375638,48.8475082
L'Abel Vie,2.3759639,48.8480088
O'Parc,2.3672402,48.88738
So Much...,2.3735713,48.8467534
Yuki,2.2962158,48.8378544
Yamamoto,2.3368959,48.8672772
Les Artistes,2.317792,48.8296616
Le 14 Juillet,2.3161973,48.8283684
Pizzeria Romanella,2.2848132,48.8397098
Un Jour à Hà Nôi,2.3277475,48.8347158
Enzo,2.3258904,48.8354211
Bistrot Augustin,2.3250292,48.8355698
Yummy House,2.3273849,48.834854
Yaai Thai,2.329426,48.8341093
Félicie,2.3247172,48.832418
Indian House,2.3264332,48.8342294
Arnaout,2.379334,48.8451889
Au Petit Marguery,2.290885,48.879599
Il Maestro,2.2834481,48.8764556
Le Pré Verre,2.3459367,48.8499857
3FC Restaurant,2.3779078,48.8485371
La Banane ivoirienne,2.3804023,48.8511475
Le Chat Bossu,2.3783987,48.8506286
Il Naturale,2.2850715,48.8773156
La Terrasse,2.2848829,48.8773806
Le Maillot,2.2847302,48.877416
Au Saint-Séverin,2.3445967,48.8533661
Jardin Notre-Dame,2.3464352,48.8527336
Welcome to Istanbul,2.3464045,48.8526261
Le Bar à Huîtres - Saint-Germain,2.3458688,48.8510655
Hippopotamus,2.3480197,48.8515005
Le Twickenham,2.3475831,48.850501
Délices d'Asie,2.3132699,48.8414958
Le tourne broche,2.3123128,48.8426877
L'Avenue,2.379402,48.8848552
Sanna Tandoori,2.3157482,48.8773456
L'Express,2.3438597,48.8611482
Le Numéro 13,2.3469267,48.8226335
Pizza Roma,2.348231,48.8485654
Hostellerie de l'Oie qui fume,2.3511108,48.8510071
Subway,2.3485408,48.8521095
Ty Jos,2.326045,48.8415153
Le Risalé,2.3414503,48.8426788
Le Céleste Gourmand,2.3501179,48.8575636
La Montagne sans Geneviève,2.34833,48.8428
Quartier Latin,2.3493182,48.8449589
Buro Blanco,2.3498446,48.8449425
Rollin's Pub,2.34991,48.84488
Dans les Landes,2.3510927,48.8389864
Romanella,2.3562199,48.8384169
Domino's Pizza,2.3573303,48.8387726
McDonald's,2.2977794,48.8488396
Hellfest Corner,2.350326,48.8608198
Le Petit Dakar,2.3613022,48.8580509
La Fontaine de Mars,2.3025456,48.8584177
Meram,2.365061,48.8841171
L'Artisan du Burger,2.3035803,48.8568886
Pottoka,2.3025566,48.8581564
Il Sorrentino,2.3002796,48.8598224
Kozy Salon Urbain,2.3053868,48.8554076
Le Café du Commerce,2.2954995,48.8464241
Au Canon des Invalides,2.309484,48.8599919
Tokyotori,2.3397562,48.8501505
Swan & Vincent,2.3741124,48.850737
Le Cheval de Troie,2.3740125,48.850004
Menekse,2.3778571,48.8516114
John Weng,2.3762126,48.8503505
Mister Loc Lac,2.3743592,48.8498722
Fu Yuan,2.3809808,48.8465108
T(h)é,2.3770818,48.8452145
Sakura Sushi,2.3460629,48.8898861
Les fils à Maman,2.3190545,48.8859856
Yanase,2.285441,48.835346
Jardin d'Asie,2.3622282,48.8247155
Seng hong - 順興 - Banh-mi Dac biet,2.3625006,48.8231634
Hawai,2.3629329,48.8245453
Chine Massena,2.3649842,48.8217881
Mer de Chine - 北海,2.3626544,48.8299382
Carmine,2.3004692,48.8515887
Chen Market,2.3766798,48.8717702
Castel Cafe,2.2921973,48.8568923
Osteria Ferrara,2.3832978,48.8512398
,2.3914142,48.8503573
,2.3906229,48.8502779
,2.3895903,48.8503926
Comptoir Voltaire,2.393033,48.850383
Kim et Kim,2.3918245,48.8502002
,2.3956735,48.8507491
Délices d'Asie Chanez,2.2591061,48.8456708
Moli Crêpes,2.2581442,48.8452477
Le Ruisseau,2.3405045,48.8943819
Doriimu 多瑞姆,2.3339044,48.8718307
McDonald's,2.3296745,48.8742776
BUDJI,2.3401877,48.8747844
Mybobun,2.3329602,48.8752166
À Croquer,2.3278238,48.8776521
Vincenzo,2.3292402,48.8830873
Chez Pino,2.3331994,48.8820992
Kohinoor,2.3313489,48.8793764
Crêperie Pen-ty,2.329043,48.8836397
Via Emilia,2.3351075,48.879282
,2.3340487,48.8794083
Léon de Bruxelles,2.284593,48.8786662
La Palanche d'Aulac,2.3426215,48.8782323
Verre et Chope,2.3447332,48.877868
Quick,2.3326829,48.8840421
Black bean,2.3453494,48.8748778
Mi Ranchito Paisa,2.3448908,48.8765185
Les Bariolés de Maud,2.3419536,48.8755706
BOLLYNAN,2.3469588,48.8710145
Hard Rock Cafe,2.3415791,48.8719298
Le Taroudant,2.3353615,48.8853691
La Mascotte Montmartre,2.3355174,48.8857113
La Villa des Abbesses,2.3353079,48.8855561
Café Bruant,2.3354474,48.8855279
Subway,2.4062185,48.8359164
Sakura,2.4029905,48.8366296
Le 217,2.3991495,48.8385089
McDonald's,2.3866836,48.8471787
Fondue Chongqing,2.385423,48.8426416
Chez Rami,2.3049111,48.846754
Traiteur Asiatique,2.3077032,48.8471891
Délices Dugommier,2.3906889,48.8378894
Le Touareg,2.388423,48.8397585
Sushi Eiffel,2.3105178,48.8482418
Giocco,2.3098464,48.8512169
Le P'tit Ministère,2.3097402,48.8510712
L'Annex,2.3102048,48.851385
Ly Lan,2.3131416,48.8517506
L'Églantine,2.3954688,48.8470069
L'Épicerie de la Cour,2.3534489,48.8724923
Pouliche,2.3523293,48.8717306
Gros,2.3536335,48.8724303
I Love Bo-Bun,2.3165065,48.8825903
Le Trésor de Kashmir,2.355746,48.8711695
Pooja,2.3541352,48.871492
Chez Jeanette,2.3535376,48.8716803
PIDÈ PARIS,2.3533495,48.8732036
Hippopotamus,2.4101645,48.8774236
Bhai Bhai Sweets,2.3581622,48.878478
Les Cèdres Du Liban,2.3203943,48.8445056
Au Comptoir Nippon,2.3203361,48.8446279
La Fabbrica,2.2949459,48.8775262
Moshimoshi,2.3849076,48.8973913
Au Doux Raisin,2.3492267,48.8458576
Molly's Bar,2.3765844,48.8481138
Subway,2.3542382,48.8794645
Buffalo Grill,2.3543427,48.8796686
Duret Mandarin,2.2867414,48.875454
Sushi,2.2866256,48.8756436
Organisation des Burgers Unis,2.3631794,48.8792328
China Town Belleville,2.3745335,48.8732188
Midam,2.3868517,48.8503634
Ye Lin,2.384972,48.8503643
Joyti,2.3152002,48.8438107
Da Maurizio,2.3150319,48.8437516
Mandarin Dunois,2.3653856,48.8333957
Starbucks,2.3097112,48.8733783
Sans Gêne Oberkampf,2.379764,48.8661552
Amores,2.3730117,48.8644255
L'Arbre Jaune,2.3779733,48.8677419
Al Taglio,2.3738115,48.8646865
Dolsotbat,2.3353132,48.8765188
L'Hasard,2.3353322,48.8767451
Pasta & Co,2.3353018,48.8764727
Y & K WOK,2.3352962,48.876422
Subway,2.3353309,48.8766354
Fatouch,2.3353212,48.8765638
Café Lorette,2.3383718,48.8760923
Sucrépice,2.3383294,48.8745269
Le Laffitte,2.338336,48.8751689
Cactus,2.338511,48.8750574
Lunch Express,2.3255676,48.8244091
Le Zèbre rouge,2.3750082,48.8674715
Mineko,2.2886055,48.8766449
Bronx Pizzeria,2.284766,48.877776
L'Escale de Plaisance,2.3130666,48.8323092
Starbucks,2.2877245,48.8408906
Starbucks,2.3002973,48.8390894
Tonton La Frite,2.3653488,48.8251412
Chettinadu,2.3602875,48.8826774
Le Café Truc,2.3729822,48.8571479
Katmandou,2.3726074,48.8567415
Taj,2.3719137,48.8545675
Sukiyaki,2.3707338,48.8535712
,2.3784715,48.8570802
Théobul,2.3712528,48.8545792
Kopi Cream,2.3708591,48.8546759
Côté Asie,2.3112387,48.8480733
Namou,2.3934103,48.8345104
,2.3747935,48.8553433
La Crete,2.3497835,48.8418339
Starbucks,2.3320949,48.883542
Le Trumilou,2.353965,48.8549268
Shinotaku,2.3410881,48.8264546
Grain De Riz,2.3798634,48.8570588
Restaurant Émeraude,2.3825246,48.8524031
Clint,2.3864296,48.8591551
Le P'tit Hugo,2.3827194,48.8958659
McDonald's,2.3871195,48.8966206
Sukhothai,2.3540212,48.8303551
Burger King,2.3349203,48.8712861
McDonald's,2.3350843,48.8713129
Villa Saint-Jacques,2.3411162,48.8314422
L'Os à Moelle,2.2817398,48.8380307
Café de la Presse,2.3688684,48.850343
Chez Papa,2.3689945,48.8506208
ABC Délice,2.3690772,48.8469964
Ô Saveur Bar,2.3749838,48.8493336
Coriandre,2.3157497,48.8342115
Le Bosphore,2.3587564,48.822462
Chez Antoine,2.2717989,48.8452541
Le Vent de Sable,2.2963141,48.8437006
Tian Fu,2.3304737,48.8743423
La Véraison,2.2972313,48.8449901
Gaspard,2.3783694,48.850273
Itzik,2.3773054,48.879288
Villa 15,2.2880111,48.8492402
Elgi,2.3414021,48.8704365
Moshiko,2.3881059,48.8833528
Setaï,2.3872595,48.8849974
Hell’s Kitchen,2.3881028,48.8483066
Pizza Pino,2.2863199,48.8820903
McDonald's,2.3441492,48.8760884
Sushi Jidai,2.3158645,48.8283587
L'Opéra Restaurant,2.3323339,48.8720949
Villa Spicy,2.3103284,48.8705731
Yeko,2.3924398,48.8401706
Le Senegal,2.3671682,48.8847857
,2.3671039,48.8847184
Les Tontons,2.320158,48.8351048
Il Gallo Nero,2.3203139,48.8351953
Jix Xin Lou,2.3423613,48.8218202
Deliceo,2.390164,48.8444522
adria's,2.3902545,48.8443813
Le Mandarin de Choisy,2.3598011,48.8260323
Fleur de Lys,2.3629591,48.8226689
L'Alchimiste,2.385487,48.8432368
Noura Montparnasse,2.3307104,48.8418133
La Promenade,2.3755868,48.8469638
Oishi Sushi,2.2822513,48.8365723
Alai Nouilles,2.2807712,48.8356895
Pizza Villa Eva,2.2815391,48.8354976
Casa Roma,2.2836115,48.8370362
Tin Tin,2.3766034,48.871319
Reuan Thai,2.3775322,48.8704762
O'Riz Blanc,2.3764056,48.8704356
Dong Huong,2.3768456,48.8712265
Chez Vous,2.3398701,48.8776662
Jojo&co,2.3385813,48.8765486
Maison Zhang,2.3395383,48.8775239
Robata,2.3963264,48.838742
Toyama,2.3916015,48.8371658
Le Zic-Zinc,2.3961225,48.8387373
Le Nilaja,2.3805401,48.8516698
Les Demoiselles de Lorette,2.3370142,48.8764828
Salsamenteria di Parma,2.3371884,48.8765216
Deli's Café,2.2760893,48.8625399
Mac Doner,2.2762743,48.8625589
La Criée,2.3487884,48.8703131
Délice Impérial,2.2765543,48.8630577
Le Lutèce,2.2889747,48.8385818
Vente à Emporter,2.2880446,48.8383246
Le Nouveau Disque Bleu,2.2872162,48.8381278
L'Affiche,2.2593212,48.8377112
Le grand Véfour,2.3379767,48.8662293
Le Stella,2.2807278,48.8675784
McDonald's,2.2813384,48.8678398
Matsuri,2.282156,48.8681953
Asian Burrito,2.3428552,48.8703812
Lao Siam,2.3809371,48.8731549
Le Nilu's,2.3837411,48.8500824
L'Arbre de Sel,2.3186687,48.8447537
Paya Thaï,2.3185382,48.8447177
Izakaya Taisho Ken 3,2.3353607,48.8662137
Naniwa-ya,2.3352669,48.8660452
Laï-laï Ken,2.3351488,48.8657884
K-mart,2.3352849,48.865499
Chez Xu,2.3569095,48.8649854
Kitchen Story,2.3566348,48.8645459
Bosphore,2.3694936,48.8634159
Au Coin de Malte,2.3691079,48.8634434
Léon de Bruxelles,2.3354731,48.8713898
Memento,2.3376319,48.875193
Le Chantereine,2.3355442,48.8751468
Paradis des Pâtes,2.3392304,48.8750364
Bib!mbar,2.3373282,48.8766742
Mieux,2.3368624,48.8766497
Jean,2.3383704,48.8769295
Le Terrabis,2.3331592,48.8769349
Pony Polo,2.3369941,48.8767991
Mamtajmahal,2.336497,48.8768072
Yokhama,2.3367754,48.8767897
Sakura,2.3377873,48.876745
Lucien,2.3327041,48.8768931
Paristanbul,2.3380397,48.8769081
HD Diner,2.3356546,48.8710389
Express Bonne Nouvelle,2.3467398,48.8706911
Chez Minná,2.3501755,48.8721862
Bistrot Burger,2.3411379,48.8716176
Cin-Cin,2.3464923,48.8707327
Victoria Station,2.3419548,48.8714861
Bulliz,2.3499745,48.8715441
Mian Fan,2.3412011,48.8716074
Café des Deux Gares,2.3564644,48.8784174
Bircan,2.357027,48.8788443
Surma Restaurant India,2.3561316,48.877501
Chez Carine,2.3564769,48.8773991
Kebap Haus,2.3559201,48.8759259
Enquan,2.3568626,48.8785393
Qi Hong,2.357078,48.8790004
On fait ta crêpe,2.3560208,48.8768727
Bombay Palace,2.3564225,48.8783334
Lunch Club,2.3711188,48.8828255
Adaggio,2.3638517,48.8812174
Jin Long,2.3714104,48.8828533
Aux Villes du Nord,2.3553194,48.8796296
Villa del Padre,2.3510669,48.8809546
Anti Pasti,2.3362959,48.8689508
Chez Wong,2.3365735,48.8667422
Fuji Sushi,2.3365168,48.8682398
Hokkaido,2.3370904,48.8676561
Nouille vivante,2.3370273,48.8675328
Pizza Hut,2.3349691,48.8708975
Satoshi,2.336983,48.8666564
Subway,2.3370669,48.8666406
Ademi,2.3356845,48.8695217
Toyotomi,2.3365074,48.8669153
Yuki,2.3349183,48.8702438
Michi,2.3364995,48.8681903
Happa Teï,2.3366832,48.8686158
Noodle,2.3364447,48.8678747
Nanashi,2.3514767,48.8751402
Kebab,2.3746542,48.8648642
Le Camion Qui Fume,2.3745757,48.8649609
Zébulon,2.336196,48.864166
Have A Nice Day,2.3366338,48.8656996
Five Guys,2.3315753,48.8703362
Opera Mandarin,2.331229,48.870262
Opera Ramen,2.3312786,48.8702706
Paris Hanoï Little Hanoi,2.3882446,48.8582656
Pizza Hut,2.3927387,48.845521
Au Ciel,2.3834903,48.8543428
Sakura,2.3714778,48.8663437
Hippopotamus,2.385532,48.8971349
Terminus Nord,2.35508,48.8796615
Burger King,2.3542435,48.8798267
McDonald's,2.3538754,48.8799598
Asia Express,2.354033,48.879899
Le Saint-Régis,2.3536887,48.8529282
Aasman,2.3240015,48.8361054
Café Hafa,2.375091,48.869761
Hippopotamus,2.3446347,48.8616033
Le Louchébem,2.3443874,48.8616443
McDonald's,2.4103453,48.8533426
Loving Hut,2.3677964,48.8598419
Anahuacalli,2.3503879,48.8498873
Délices de Shanghai,2.3867625,48.8553399
Saint-Victor,2.350376,48.848459
CokiSushi,2.2787503,48.8373866
Eizosushi,2.2783476,48.8376849
Pizz Burg,2.2787571,48.837342
Zen,2.3345802,48.8640655
Kioko,2.3343817,48.8674114
Chez Irene et Bernard,2.3221938,48.8936352
Andy Sushi,2.3204974,48.8943476
Les saveurs du Sichuan,2.3236453,48.824839
La Bocca,2.3234793,48.8238612
Les Vendanges,2.3234123,48.8243856
Sonatines,2.3233157,48.8242298
Brasserie Zeyer,2.3264056,48.8280919
KFC,2.3261642,48.8277229
McDonald's,2.3276768,48.8284029
Burger King,2.3276046,48.8290544
Palais d'Orléans,2.3240059,48.8237836
Les Délices d'Orléans,2.3234614,48.8234685
Xinlongmeishi,2.3746133,48.8491992
I Fratelli,2.369086,48.8403734
Lili & Marcel,2.3732965,48.8376057
La Paella,2.3603543,48.8732653
Thaï express,2.3889105,48.843404
Subway,2.3312094,48.8441269
Sushi Star,2.4077243,48.8469541
Auberge du Bonheur,2.3741543,48.891135
Chamroeun Crimée,2.3763178,48.890725
Saveur 19,2.373301,48.8912809
Fuji Yama,2.375994,48.8907863
Shayan Crêpe,2.3732373,48.8912906
Grill Istanbul,2.37624,48.8907391
Royal Kebab,2.3733889,48.8912655
Tradiswiss,2.3279413,48.8485558
McDonald's,2.3676791,48.8689587
Le Palais du Bonheur,2.2577341,48.8390548
New Delice's,2.2576602,48.8388575
Comptoir de l'Europe Café,2.3273653,48.8778422
Godjo,2.3479747,48.8476438
Le Prétexte,2.3633645,48.8264889
La Calèche,2.3351738,48.8743046
IT Rocks,2.3349677,48.8743099
,2.3788831,48.8474638
Le Siffleur de Ballons,2.3812853,48.8495928
Pulcinella,2.3459694,48.8908006
La Table d'Eugène,2.3471539,48.8911214
Les Carrières,2.3483393,48.890672
Pizza Caratello,2.3360026,48.8851558
La Table Des Frangins,2.2662701,48.840995
Chez Léna et Mimile,2.3480157,48.8420173
L'Atlantide,2.3492259,48.8431426
Hoki Sushi,2.3492151,48.8430296
Café Daguerre,2.3313257,48.8334233
Patakrep,2.3441716,48.8945457
La Timbale,2.3452559,48.8944316
Chez Paul,2.3743383,48.8528026
Les Toqués,2.343194,48.894056
Harper's,2.343245,48.894373
La Chingada,2.344772,48.894399
Doppio,2.345881,48.89427
Big Buddha,2.343261,48.8929488
Haifa,2.3433773,48.8928888
La Piscine,2.340921,48.894851
Les Parigots,2.3618122,48.8691816
La Barrique,2.3633099,48.8695143
Le mellotron.com,2.3635411,48.8693445
Café Petite,2.359777,48.868694
Han Shi Fang,2.35998,48.8686409
Wakoya,2.3608939,48.8702519
Crêperie le 17,2.3610129,48.870469
Ippudo République,2.36123,48.871075
El Guacamolé,2.3621653,48.8713609
Yamato,2.3624941,48.8717618
Bopome,2.362623,48.87188
Bedford,2.363283,48.8724284
Fuxia,2.3631861,48.8726535
Le Bourgogne,2.362928,48.873216
Le Sarré Royal,2.3145322,48.8300641
Fétapita,2.3161287,48.8285309
Le Square Trousseau,2.3764819,48.8502246
Pizzeria Santa Lucia,2.3727607,48.857091
Au Petit Riche,2.33857,48.8731527
Chez Georges,2.3413812,48.8664049
Drouant,2.3345042,48.8687508
Bistro Volney,2.3299818,48.8692412
Aux Lyonnais,2.3387209,48.8707567
Le Pur',2.3302927,48.8689281
Senderens,2.3230555,48.8695802
Golosino,2.3491103,48.8407873
Mezzo di Pasta,2.3491285,48.8446979
L'île de Crête,2.3491298,48.8446176
Le Grand Colbert,2.3389311,48.8664844
Tante Louise,2.3223918,48.870077
La Fermette Marbeuf,2.3020548,48.8675314
La Maison de l'Aubrac,2.3052249,48.8696595
Carré des Feuillants,2.3285392,48.8662502
Pizza Capri,2.343092,48.8739879
Pizzeria San-Marino,2.2944378,48.8442208
Jium,2.2967202,48.8486566
Le Dôme,2.3290304,48.8419574
Les Grandes Marches,2.3701915,48.8529638
Au Pied de Cochon,2.3437958,48.8634885
114 Faubourg,2.3144851,48.8718416
Le Céladon,2.3309961,48.8696738
Le Clos Bourguignon,2.3281305,48.8725161
Unico,2.3846642,48.8521273
Le Brébant,2.3434418,48.8716249
J'Go,2.3404835,48.87248
Brasserie Flo,2.3528401,48.8724927
Le Bœuf sur le Toit,2.3104401,48.8714038
Gelati d'Alberto,2.3495369,48.8435991
Edogawa,2.3495038,48.843674
Terres de Truffes,2.3262057,48.8715946
Sur Mesure,2.327037,48.866951
Café de la Paix,2.3313289,48.870695
L'Aéro-Club de France,2.2911822,48.8673862
Miam-Miam,2.3493401,48.8451117
Amrit Inde,2.3488185,48.844967
Casa Pépé,2.3492811,48.8448364
Van April,2.3492758,48.8448928
Banh Mi Viet,2.3514242,48.8406254
Pizza Hut,2.3515047,48.8406978
Goumard,2.3255481,48.8679841
Le Lumière,2.3297136,48.8704636
Café Diane,2.328354,48.8636829
L'Espadon,2.3287936,48.8680526
L'Assagio,2.326825,48.8684086
Bistrot Vivienne,2.3394262,48.8662803
Passage 53,2.3416366,48.8710959
Foyer de la Madeleine,2.3247486,48.86996
Le Vieux Cèdre,2.3489669,48.8445401
Le Fonio,2.3485437,48.8445117
Thoumieux,2.3086607,48.8597088
Vagenende,2.3375756,48.852958
Bouillon Racine,2.3419436,48.850152
Chez Monsieur,2.325009,48.8687535
Amorino,2.3492103,48.8443095
La Petite Bretonne,2.3494268,48.8434406
Le Vieux Bistrot,2.3494718,48.8432628
Le Cèdre,2.3491164,48.8447332
Oi Sushi,2.3492912,48.8447729
Guang Ming,2.3472317,48.8440254
EV,2.3563803,48.8384527
Okyama,2.283021,48.8349766
Fuxia,2.2887456,48.8327742
Le Grenier,2.3492881,48.8447928
Chez Nicos,2.3493886,48.843577
Atelier d'Antan,2.390983,48.8377834
The Tibetan Kitchen,2.3431529,48.8939174
Tin Tin,2.3607925,48.8911748
La Cantine,2.3941921,48.8412056
Saravanaa Bhavan,2.3575889,48.879909
Les Jardins de Mandchourie,2.3905033,48.8418196
Babalou,2.3442405,48.8863709
Le Grand 8,2.3444051,48.8866183
San Polo,2.301766,48.829459
Hope Café,2.33985,48.8899236
Le Cabanon de la Butte,2.344348,48.8865304
Le Resto,2.3479878,48.8441758
Han Lim,2.3486302,48.8445165
La Truffière,2.3488346,48.8445191
Oroyona,2.349328,48.8438395
Kathmandou,2.3726643,48.8570416
Le Relais de la Butte,2.3381509,48.8857166
Exo Exquis,2.3324296,48.8272506
Quai 14,2.3314214,48.827432
Domino's Pizza,2.4039321,48.8524138
Pizza di Napoli,2.4037316,48.8526347
Le Mesturet,2.3384279,48.8690004
Coreen Woury,2.2932405,48.8510173
Le Taj-Mahal,2.2937166,48.8509119
,2.4120078,48.8535259
,2.3548679,48.8796148
Chez Ann,2.3493114,48.8438873
Les Patios,2.3421189,48.8485015
Bouillon des Colonies,2.3420537,48.8501669
La Muraille du Phénix,2.3427289,48.8455001
Le Galopin,2.3727378,48.8742693
Vernazza,2.3092754,48.8334129
Bagels & Brownies,2.3272295,48.8464663
Crèperie Henri,2.3250669,48.8436931
Hippopotamus,2.3246877,48.8433641
Pomme de Pain,2.3244951,48.8439457
Sakura,2.3254572,48.8435643
Kim,2.3283572,48.8827606
Le Parigot,2.3458018,48.8402034
Restaurant ZACHUKA,2.3230817,48.8935918
L'A Vin Première,2.4062247,48.8508424
Adelio Pizza,2.406212,48.8509363
Domino's,2.3537222,48.8791933
Bistrot Melac,2.3867624,48.8556147
La Table de Claire,2.3884378,48.8560496
Chez Lucette,2.3232522,48.8934317
McDonald's,2.376251,48.8511314
Sushi Shop,2.376541,48.8513051
Resto Délice,2.3535561,48.8235339
Morry's,2.3738714,48.852158
Chez Casimir,2.3525786,48.8793693
Le Bouchon et l'assiette,2.3125327,48.8863383
Les Souris dansent,2.3950481,48.8404972
Columbus Café & Co,2.3352405,48.8762899
Casa Vina,2.3671105,48.8661411
Chez Justin,2.3823726,48.8566794
Portobello,2.3506742,48.8914883
Le Papagallo,2.3507416,48.8286998
Chez Mamane,2.3506267,48.8286
Chez Papa,2.2950967,48.8427006
Sadaharu Aoki,2.3463115,48.8376856
Five Guys,2.3869138,48.833274
KFC,2.3540691,48.8695686
La Ferme,2.3537842,48.8729261
Poco Loco,2.3715998,48.8717583
Des Crêpes et des Cailles,2.3500783,48.8276701
Brioche Dorée,2.3220085,48.8425995
Still Good,2.3222725,48.8426486
W for Wok,2.3529799,48.8733581
Loumi's,2.3529463,48.8732178
Le Daily Syrien,2.3530864,48.8733162
Munich Kebab,2.3542137,48.8727754
Délices de Satori,2.4062734,48.8526377
Mangioni,2.3525759,48.8817044
Jardin de Montsouris,2.341282,48.8211226
Hao Hao,2.3635911,48.8211831
Al Dar,2.3489635,48.8509701
,2.3773813,48.8476389
Le Petit Canard,2.3373122,48.8801808
Le Brigadier,2.3320765,48.8777152
Hanoï Corner,2.3319343,48.8776233
Resto Star,2.3356357,48.8751277
McDonald's,2.3402693,48.8721385
Starbucks,2.3407198,48.8720485
Le Phénix,2.3403142,48.8717651
Pomme de Pain,2.3468277,48.8710539
Wokantine,2.3521119,48.8696399
,2.3471884,48.8709012
Sourire d'Asie,2.3926743,48.8380973
Délices 9ème,2.3282156,48.8816031
Aroï,2.3285353,48.8820557
Art Bistro,2.328705,48.8810393
Bistro des Deux Théâtres,2.3319547,48.8780225
Chez Papa,2.3283853,48.8812217
Le Béguin,2.3290257,48.880939
Choy,2.3284778,48.8810092
Brioche Dorée,2.3328049,48.874364
Cojean,2.3331088,48.8743562
Quarante Six,2.3357676,48.8742801
Momoko,2.333921,48.8742191
Kiriko,2.3334984,48.8742326
Mi-va-mi,2.332237,48.8743316
Le Printemps de Jade,2.3346158,48.8741996
Pomme de Pain,2.3324942,48.8743366
Pomme de Pain,2.3319969,48.8743269
Saïgon Baguette,2.33306,48.8742512
Stan & Co,2.3329097,48.8743601
Traiteur Chez Victor,2.3331688,48.8742352
Traiteur Paris Gourmand,2.3323904,48.8743346
Snack de Chine,2.3332327,48.8742439
